"Transaction","From","To","Crypto","USD","Txn","ID","Sex","Type","Skin","Slots","Rank"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5502,"Girl","Female","Light",2,"2073600000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5503,"Girl","Female","Light",2,"0.810240000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5504,"Guy","Male","Light",3,"6129585000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5505,"Guy","Male","Mid",3,"2890668000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5506,"Guy","Male","Light",3,"1354749000%"
"Claimed",NA,"14523780",NA,NA,2017-06-23,5507,"Girl","Female","Dark",2,"1910400000%"
"Claimed",NA,"13401139",NA,NA,2017-06-23,5508,"Girl","Female","Mid",3,"3718400000%"
"Claimed",NA,"10014698",NA,NA,2017-06-23,5509,"Guy","Male","Dark",4,"5734030500%"
"Claimed",NA,"10937065",NA,NA,2017-06-23,5510,"Guy","Male","Mid",4,"5246381250%"
"Sold","Pranksy","0x5812e7",0.5,64,2019-12-23,5511,"Guy","Male","Light",3,"1588257000%"
"Sold","0x00d7c9","Pranksy",0.25,45,2019-09-02,5511,"Guy","Male","Light",3,"1588257000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5511,"Guy","Male","Light",3,"1588257000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5512,"Guy","Male","Light",4,"5081818500%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,5513,"Girl","Female","Mid",4,"4003200000%"
"Sold","1742511","NFTinTin",0.55,93,2020-04-17,5514,"Guy","Male","Albino",2,"2648101500%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,5514,"Guy","Male","Albino",2,"2648101500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5515,"Girl","Female","Light",2,"0.514560000%"
"Sold","11976269","16033653",0.09,41,2017-12-05,5516,"Girl","Female","Dark",2,"1315200000%"
"Claimed",NA,"11976269",NA,NA,2017-06-23,5516,"Girl","Female","Dark",2,"1315200000%"
"Claimed",NA,"0x887caa",NA,NA,2017-06-23,5517,"Guy","Male","Mid",2,"2460892500%"
"Sold","Pranksy","Michel_M…",1.3,299,2020-07-02,5518,"Girl","Female","Albino",2,"1386240000%"
"Sold","Hemba","Pranksy",1.5,302,2020-05-22,5518,"Girl","Female","Albino",2,"1386240000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5518,"Girl","Female","Albino",2,"1386240000%"
"Sold","0x00d7c9","0x17e31b…",0.25,43,2019-09-01,5519,"Guy","Male","Dark",3,"2508198000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5519,"Guy","Male","Dark",3,"2508198000%"
"Sold","Hemba","0x717403",0.06,18,2017-06-29,5520,"Guy","Male","Dark",2,"2780959500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5520,"Guy","Male","Dark",2,"2780959500%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,5521,"Guy","Male","Light",2,"2844369000%"
"Sold","0x1fc558","0x49f065",2.8,1096,2020-08-24,5522,"Girl","Female","Mid",3,"4103680000%"
"Sold","Pranksy","0x1fc558",2.25,537,2020-07-14,5522,"Girl","Female","Mid",3,"4103680000%"
"Sold","treetop","Pranksy",1.44,290,2020-05-26,5522,"Girl","Female","Mid",3,"4103680000%"
"Sold","Pranksy","treetop",0.99,142,2020-04-03,5522,"Girl","Female","Mid",3,"4103680000%"
"Sold","0xe45df5","Pranksy",0.8,142,2020-01-18,5522,"Girl","Female","Mid",3,"4103680000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,5522,"Girl","Female","Mid",3,"4103680000%"
"Sold","0x1f5a39","0x5a6dfb",4.99,3053,2020-12-25,5523,"Guy","Male","Dark",2,"2675277000%"
"Sold","0x5b098b","MrNFT",3.84,1380,2020-09-28,5523,"Guy","Male","Dark",2,"2675277000%"
"Claimed",NA,"0x5b098b",NA,NA,2017-06-23,5523,"Guy","Male","Dark",2,"2675277000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5524,"Girl","Female","Dark",3,"1100800000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5525,"Girl","Female","Dark",1,"0.476160000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5526,"Guy","Male","Mid",4,"3061773000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5527,"Guy","Male","Light",4,"5293183500%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5528,"Guy","Male","Mid",2,"1141371000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5529,"Guy","Male","Mid",4,"5513607000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5530,"Guy","Male","Mid",3,"1751310000%"
"Claimed",NA,"1258788",NA,NA,2017-06-23,5531,"Girl","Female","Albino",2,"1365120000%"
"Sold","6827056","14170438",0.49,73,2019-02-22,5532,"Girl","Female","Light",3,"1944320000%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,5532,"Girl","Female","Light",3,"1944320000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,5533,"Guy","Male","Dark",3,"1533906000%"
"Sold","0xf5099e","12800693",0.4,117,2017-08-19,5534,"Girl","Female","Dark",2,"0.825600000%"
"Sold","0x5b098b","10528156",0.2,56,2017-06-30,5534,"Girl","Female","Dark",2,"0.825600000%"
"Claimed",NA,"5966219",NA,NA,2017-06-23,5534,"Girl","Female","Dark",2,"0.825600000%"
"Sold","Pranksy","0xc24f57",1.49,355,2020-06-03,5535,"Girl","Female","Light",3,"1824000000%"
"Sold","0xa6e2e9","Pranksy",1,177,2020-01-18,5535,"Girl","Female","Light",3,"1824000000%"
"Claimed",NA,"0xa6e2e9",NA,NA,2017-06-23,5535,"Girl","Female","Light",3,"1824000000%"
"Sold","0x5b098b","0x93db36",1.98,754,2020-09-20,5536,"Guy","Male","Mid",3,"3242943000%"
"Sold","Cyborg","0x5b098b",0.24,63,2017-07-05,5536,"Guy","Male","Mid",3,"3242943000%"
"Claimed",NA,"Cyborg",NA,NA,2017-06-23,5536,"Guy","Male","Mid",3,"3242943000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5537,"Guy","Male","Mid",3,"2318976000%"
"Claimed",NA,"3136205",NA,NA,2017-06-23,5538,"Guy","Male","Albino",4,"5143718250%"
"Claimed",NA,"12800693",NA,NA,2017-06-23,5539,"Guy","Male","Mid",3,"6844200000%"
"Claimed",NA,"5772875",NA,NA,2017-06-23,5540,"Girl","Female","Mid",2,"1950720000%"
"Claimed",NA,"1258788",NA,NA,2017-06-23,5541,"Girl","Female","Light",3,"1466880000%"
"Sold","cryptoke…","0xe0b432",1.75,599,2020-09-22,5542,"Guy","Male","Dark",3,"2532354000%"
"Sold","Pranksy","cryptoke…",1.9,717,2020-09-14,5542,"Guy","Male","Dark",3,"2532354000%"
"Sold","Goop","alxo",0.26,40,2019-11-23,5542,"Guy","Male","Dark",3,"2532354000%"
"Sold","juggerna…","Goop",0.25,38,2019-11-22,5542,"Guy","Male","Dark",3,"2532354000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5542,"Guy","Male","Dark",3,"2532354000%"
"Claimed",NA,"14345357",NA,NA,2017-06-23,5543,"Guy","Male","Mid",3,"3893142000%"
"Sold","7478","OzzMan",0.63,132,2020-02-06,5544,"Guy","Male","Dark",3,"2057286000%"
"Sold","ark1","7478",0.3,38,2019-12-21,5544,"Guy","Male","Dark",3,"2057286000%"
"Sold","0x00d7c9","ark1",0.25,47,2019-09-15,5544,"Guy","Male","Dark",3,"2057286000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5544,"Guy","Male","Dark",3,"2057286000%"
"Sold","9734672","warrbos.…",0.5,133,2017-07-06,5545,"Girl","Female","Albino",5,"3194880000%"
"Sold","5966219","0x948a10",0.2,65,2017-06-23,5545,"Girl","Female","Albino",5,"3194880000%"
"Claimed",NA,"0x5b098b",NA,NA,2017-06-23,5545,"Girl","Female","Albino",5,"3194880000%"
"Sold","scalynel…","0x4c9692",5.95,4329,2020-12-30,5546,"Guy","Male","Mid",2,"2352190500%"
"Sold","0x5b098b","scalynel…",4.2,2494,2020-12-24,5546,"Guy","Male","Mid",2,"2352190500%"
"Sold","Punkofth…","0x5b098b",0.1,30,2017-06-24,5546,"Guy","Male","Mid",2,"2352190500%"
"Claimed",NA,"Punkofth…",NA,NA,2017-06-23,5546,"Guy","Male","Mid",2,"2352190500%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5547,"Guy","Male","Albino",4,"5702325750%"
"Sold","Cyborg","0x7760e0",0.17,48,2017-07-02,5548,"Guy","Male","Mid",4,"5173913250%"
"Claimed",NA,"Cyborg",NA,NA,2017-06-23,5548,"Guy","Male","Mid",4,"5173913250%"
"Claimed",NA,"126067",NA,NA,2017-06-23,5549,"Guy","Male","Light",3,"6290625000%"
"Claimed",NA,"3136205",NA,NA,2017-06-23,5550,"Girl","Female","Light",4,"3516480000%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,5551,"Girl","Female","Light",2,"0.798720000%"
"Sold","0xb40dac","0x25dd15",3.8,1365,2020-09-28,5552,"Girl","Female","Mid",3,"2251520000%"
"Sold","Hemba","0xb40dac",3,1054,2020-09-24,5552,"Girl","Female","Mid",3,"2251520000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5552,"Girl","Female","Mid",3,"2251520000%"
"Sold","0xb6be4d","0x3e17fa",4.9,1742,2020-09-26,5553,"Girl","Female","Light",3,"2451200000%"
"Sold","Hemba","0xb6be4d",1.2,485,2020-08-24,5553,"Girl","Female","Light",3,"2451200000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5553,"Girl","Female","Light",3,"2451200000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,5554,"Girl","Female","Dark",3,"1335040000%"
"Sold","veqtor","0x3a4930",1.5,341,2020-07-03,5555,"Guy","Male","Light",3,"3528789000%"
"Claimed",NA,"veqtor",NA,NA,2017-06-23,5555,"Guy","Male","Light",3,"3528789000%"
"Claimed",NA,"sov",NA,NA,2017-06-23,5556,"Guy","Male","Light",2,"1766407500%"
"Sold","Pranksy","0x185703",0.99,237,2020-07-15,5557,"Guy","Male","Mid",2,"1787544000%"
"Sold","0x1a96af","Pranksy",0.82,166,2020-05-22,5557,"Guy","Male","Mid",2,"1787544000%"
"Claimed",NA,"0xe45df5",NA,NA,2017-06-23,5557,"Guy","Male","Mid",2,"1787544000%"
"Sold","9359671","12545231",4,2491,2020-12-22,5558,"Guy","Male","Mid",3,"6236274000%"
"Claimed",NA,"9359671",NA,NA,2017-06-23,5558,"Guy","Male","Mid",3,"6236274000%"
"Sold","0xb40dac","DB",3.3,1151,2020-09-26,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","0x5aaeb9","0xb40dac",2.6,913,2020-09-24,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","0x74b9d2","0x5aaeb9",2.5,865,2020-09-24,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","0x11c9a7","0x74b9d2",2.19,703,2020-09-23,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","Pranksy","0x11c9a7",1.99,674,2020-09-23,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","Hemba","Pranksy",1.8,607,2020-09-22,5559,"Guy","Male","Dark",4,"2722079250%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5559,"Guy","Male","Dark",4,"2722079250%"
"Sold","0x1da533","0x3e17fa",3.9,1379,2020-09-26,5560,"Girl","Female","Dark",3,"4473600000%"
"Sold","Hemba","DANNY",1.3,262,2020-05-22,5560,"Girl","Female","Dark",3,"4473600000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5560,"Girl","Female","Dark",3,"4473600000%"
"Sold","0x6a22c7","Sixty",1,241,2020-07-11,5561,"Guy","Male","Mid",2,"2282742000%"
"Sold","Cyborg","0x6a22c7",0.1,98,2018-01-23,5561,"Guy","Male","Mid",2,"2282742000%"
"Claimed",NA,"Cyborg",NA,NA,2017-06-23,5561,"Guy","Male","Mid",2,"2282742000%"
"Claimed",NA,"8593785",NA,NA,2017-06-23,5562,"Girl","Female","Dark",3,"1198080000%"
"Claimed",NA,"curating…",NA,NA,2017-06-23,5563,"Girl","Female","Light",4,"3428160000%"
"Sold","0x4322d6","0x5e7ab9",3.4,2008,2020-12-14,5564,"Girl","Female","Mid",3,"1459200000%"
"Sold","capital_…","0x4322d6",4.99,3078,2020-11-24,5564,"Girl","Female","Mid",3,"1459200000%"
"Sold","0x11c9a7","capital_…",2.5,943,2020-09-14,5564,"Girl","Female","Mid",3,"1459200000%"
"Sold","VonMises","0x11c9a7",1.75,664,2020-09-13,5564,"Girl","Female","Mid",3,"1459200000%"
"Sold","0xc24f57","VonMises",0.75,146,2020-04-26,5564,"Girl","Female","Mid",3,"1459200000%"
"Claimed",NA,"0xc24f57",NA,NA,2017-06-23,5564,"Girl","Female","Mid",3,"1459200000%"
"Sold","1665597","8010080",4.75,1778,2020-10-12,5565,"Girl","Female","Light",3,"1672960000%"
"Sold","2155398","1665597",1.2,465,2020-09-13,5565,"Girl","Female","Light",3,"1672960000%"
"Claimed",NA,"2155398",NA,NA,2017-06-23,5565,"Girl","Female","Light",3,"1672960000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5566,"Girl","Female","Dark",3,"1625600000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5567,"Girl","Female","Mid",2,"1386240000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5568,"Guy","Male","Light",2,"1863031500%"
"Claimed",NA,"4707570",NA,NA,2017-06-23,5569,"Guy","Male","Mid",2,"1923421500%"
"Sold","juggerna…","ArtBlock…",0.25,41,2019-10-23,5570,"Guy","Male","Mid",3,"2546445000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5570,"Guy","Male","Mid",3,"2546445000%"
"Claimed",NA,"6319747",NA,NA,2017-06-23,5571,"Guy","Male","Mid",3,"2550471000%"
"Claimed",NA,"13358210",NA,NA,2017-06-23,5572,"Girl","Female","Dark",4,"2987520000%"
"Claimed",NA,"8593785",NA,NA,2017-06-23,5573,"Guy","Zombie","Zombie",3,"0.029714667%"
"Claimed",NA,"8593785",NA,NA,2017-06-23,5574,"Girl","Female","Light",2,"1167360000%"
"Sold","Carlini8","0xc155f9",5,1772,2020-09-29,5575,"Guy","Male","Mid",2,"1730173500%"
"Sold","Loopify","Carlini8",5,1816,2020-09-28,5575,"Guy","Male","Mid",2,"1730173500%"
"Sold","Pranksy","Loopify",4.79,1741,2020-09-28,5575,"Guy","Male","Mid",2,"1730173500%"
"Sold","0xef764b…","Pranksy",3.99,1427,2020-09-28,5575,"Guy","Male","Mid",2,"1730173500%"
"Sold","Hemba","0xef764b…",2.3,796,2020-09-24,5575,"Guy","Male","Mid",2,"1730173500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5575,"Guy","Male","Mid",2,"1730173500%"
"Sold","55241","Kenney",0.1,59,2018-05-26,5576,"Girl","Female","Albino",3,"4542720000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5576,"Girl","Female","Albino",3,"4542720000%"
"Claimed",NA,"1296317",NA,NA,2017-06-23,5577,"Guy","Ape","Ape",1,"0.003408000%"
"Claimed",NA,"15838612",NA,NA,2017-06-23,5578,"Girl","Female","Dark",1,"1274880000%"
"Sold","Thing","0x13816f",5.69,2024,2020-09-30,5579,"Guy","Male","Albino",2,"2258586000%"
"Sold","GoWest23","Thing",5.25,1906,2020-09-28,5579,"Guy","Male","Albino",2,"2258586000%"
"Sold","Pranksy","GoWest23",0.5,67,2020-01-04,5579,"Guy","Male","Albino",2,"2258586000%"
"Sold","0x00d7c9","Pranksy",0.25,45,2019-09-02,5579,"Guy","Male","Albino",2,"2258586000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5579,"Guy","Male","Albino",2,"2258586000%"
"Sold","55241","PB",0.45,111,2019-05-23,5580,"Guy","Male","Albino",3,"6898551000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5580,"Guy","Male","Albino",3,"6898551000%"
"Sold","0xe4c479","0x7f3560",3.5,1235,2020-09-27,5581,"Guy","Male","Albino",2,"2321995500%"
"Sold","Hemba","0xe4c479",3.25,1236,2020-09-20,5581,"Guy","Male","Albino",2,"2321995500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5581,"Guy","Male","Albino",2,"2321995500%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,5582,"Guy","Male","Light",2,"2164981500%"
"Sold","TokenAng…","Cry",8,1645,2020-05-27,5583,"Guy","Male","Mid",3,"1115202000%"
"Sold","0xd4fa6e","TokenAng…",2,528,2019-06-14,5583,"Guy","Male","Mid",3,"1115202000%"
"Claimed",NA,"0xd4fa6e",NA,NA,2017-06-23,5583,"Guy","Male","Mid",3,"1115202000%"
"Sold","0xe4c479","bradmill…",2.9,1022,2020-09-26,5584,"Guy","Male","Dark",3,"6803940000%"
"Sold","Hemba","0xe4c479",2.5,951,2020-09-20,5584,"Guy","Male","Dark",3,"6803940000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5584,"Guy","Male","Dark",3,"6803940000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5585,"Guy","Male","Light",3,"2618913000%"
"Claimed",NA,"7293485",NA,NA,2017-06-23,5586,"Guy","Male","Mid",3,"2168001000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5587,"Girl","Female","Dark",3,"1305600000%"
"Claimed",NA,"12192872",NA,NA,2017-06-23,5588,"Guy","Male","Light",3,"2715537000%"
"Sold","Pranksy","qiwave",1.49,326,2020-06-28,5589,"Guy","Male","Albino",3,"2532354000%"
"Sold","davey.et…","Pranksy",1,214,2020-05-20,5589,"Guy","Male","Albino",3,"2532354000%"
"Sold","Pranksy","davey.et…",0.5,68,2020-01-05,5589,"Guy","Male","Albino",3,"2532354000%"
"Sold","0x00d7c9","Pranksy",0.25,53,2019-08-12,5589,"Guy","Male","Albino",3,"2532354000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5589,"Guy","Male","Albino",3,"2532354000%"
"Sold","Pranksy","Dude_Nak…",1.25,460,2020-09-11,5590,"Girl","Female","Dark",2,"1512960000%"
"Sold","0x00d7c9","Pranksy",0.25,45,2019-09-02,5590,"Girl","Female","Dark",2,"1512960000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5590,"Girl","Female","Dark",2,"1512960000%"
"Sold","784659","8008732",0.2,56,2017-06-30,5591,"Girl","Female","Light",3,"2634240000%"
"Claimed",NA,"784659",NA,NA,2017-06-23,5591,"Girl","Female","Light",3,"2634240000%"
"Sold","Alex3422","0x1f8add",2,419,2020-05-21,5592,"Girl","Female","Mid",3,"2208000000%"
"Sold","TweetyPi…","Alex3422",0.8,114,2020-01-11,5592,"Girl","Female","Mid",3,"2208000000%"
"Sold","Hemba","TweetyPi…",0.55,73,2020-01-04,5592,"Girl","Female","Mid",3,"2208000000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,5592,"Girl","Female","Mid",3,"2208000000%"
"Sold","784659","45688",0.29,78,2017-07-04,5593,"Guy","Male","Albino",2,"2965149000%"
"Claimed",NA,"784659",NA,NA,2017-06-23,5593,"Guy","Male","Albino",2,"2965149000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5594,"Girl","Female","Albino",2,"1403520000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5595,"Guy","Male","Dark",2,"1935499500%"
"Claimed",NA,"12743405",NA,NA,2017-06-23,5596,"Guy","Male","Light",4,"5487941250%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5597,"Guy","Male","Mid",3,"2427678000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5598,"Guy","Male","Mid",3,"1596309000%"
"Claimed",NA,"2553668",NA,NA,2017-06-23,5599,"Guy","Male","Mid",2,"2726608500%"
"Claimed",NA,"5772875",NA,NA,2017-06-23,5600,"Guy","Male","Albino",3,"1990857000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5601,"Girl","Female","Light",2,"1094400000%"
"Sold","8350887","9671043",0.2,20,2018-12-05,5602,"Guy","Male","Mid",3,"3410022000%"
"Sold","8533182","8350887",0.1,69,2017-12-14,5602,"Guy","Male","Mid",3,"3410022000%"
"Claimed",NA,"8533182",NA,NA,2017-06-23,5602,"Guy","Male","Mid",3,"3410022000%"
"Sold","0xe4c479","0x033ee7",2.9,1031,2020-09-26,5603,"Guy","Male","Mid",2,"1690920000%"
"Sold","Hemba","0xe4c479",2.5,951,2020-09-20,5603,"Guy","Male","Mid",2,"1690920000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5603,"Guy","Male","Mid",2,"1690920000%"
"Sold","thi","iPhone",5.78,2052,2020-09-30,5604,"Guy","Male","Mid",3,"1916376000%"
"Sold","Hemba","thi",1,373,2020-09-10,5604,"Guy","Male","Mid",3,"1916376000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5604,"Guy","Male","Mid",3,"1916376000%"
"Claimed",NA,"5052367",NA,NA,2017-06-23,5605,"Girl","Female","Mid",2,"1188480000%"
"Claimed",NA,"1700403",NA,NA,2017-06-23,5606,"Guy","Male","Light",4,"5536253250%"
"Claimed",NA,"10014698",NA,NA,2017-06-23,5607,"Girl","Female","Mid",2,"0.917760000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,5608,"Girl","Female","Dark",2,"0.729600000%"
"Claimed",NA,"10937065",NA,NA,2017-06-23,5609,"Girl","Female","Light",4,"3859200000%"
"Claimed",NA,"13401139",NA,NA,2017-06-23,5610,"Girl","Female","Light",2,"1132800000%"
"Claimed",NA,"12575224",NA,NA,2017-06-23,5611,"Girl","Female","Mid",2,"1850880000%"
"Sold","0x135bd1","KennyB",4.5,1878,2020-10-23,5612,"Girl","Female","Mid",4,"3585600000%"
"Sold","0x67b404","0x135bd1",7,2454,2020-10-05,5612,"Girl","Female","Mid",4,"3585600000%"
"Sold","Pranksy","0x67b404",1.49,361,2020-06-23,5612,"Girl","Female","Mid",4,"3585600000%"
"Sold","0x00d7c9","Pranksy",0.4,125,2019-07-08,5612,"Girl","Female","Mid",4,"3585600000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5612,"Girl","Female","Mid",4,"3585600000%"
"Sold","14966261","10571908",0.8,132,2020-01-15,5613,"Guy","Male","Dark",2,"2261605500%"
"Claimed",NA,"14966261",NA,NA,2017-06-23,5613,"Guy","Male","Dark",2,"2261605500%"
"Sold","0xe754d1","kyloren",5.2,1840,2020-09-29,5614,"Guy","Male","Dark",3,"6363093000%"
"Sold","MrNFT","0xe754d1",3.43,1229,2020-09-28,5614,"Guy","Male","Dark",3,"6363093000%"
"Sold","0x3ba9cd","MrNFT",3.1,1091,2020-09-27,5614,"Guy","Male","Dark",3,"6363093000%"
"Sold","Carlini8","0x3ba9cd",2,679,2020-09-23,5614,"Guy","Male","Dark",3,"6363093000%"
"Sold","Hemba","Carlini8",1.55,583,2020-09-14,5614,"Guy","Male","Dark",3,"6363093000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5614,"Guy","Male","Dark",3,"6363093000%"
"Claimed",NA,"12221644",NA,NA,2017-06-23,5615,"Girl","Female","Dark",3,"1313280000%"
"Sold","14966261","2390212",0.7,151,2017-07-21,5616,"Girl","Female","Albino",3,"4574720000%"
"Claimed",NA,"14966261",NA,NA,2017-06-23,5616,"Girl","Female","Albino",3,"4574720000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,5617,"Guy","Male","Mid",3,"1994883000%"
"Claimed",NA,"9762429",NA,NA,2017-06-23,5618,"Guy","Male","Mid",2,"2391444000%"
"Sold","CPyrc","0x13816f",7.75,2728,2020-10-05,5619,"Girl","Female","Dark",3,"4266240000%"
"Sold","KittyGr_…","CPyrc",5,1769,2020-10-05,5619,"Girl","Female","Dark",3,"4266240000%"
"Sold","0x00d7c9","KittyGr_…",0.1,60,2018-06-08,5619,"Girl","Female","Dark",3,"4266240000%"
"Claimed",NA,"0x00d7c9",NA,NA,2017-06-23,5619,"Girl","Female","Dark",3,"4266240000%"
"Sold","Hemba","0x9b35db",1.1,430,2020-08-28,5620,"Girl","Female","Mid",3,"1847040000%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5620,"Girl","Female","Mid",3,"1847040000%"
"Sold","48442","7418569",0.59,115,2017-07-19,5621,"Girl","Female","Mid",3,"1665280000%"
"Sold","5966219","48442",0.03,10,2017-06-23,5621,"Girl","Female","Mid",3,"1665280000%"
"Claimed",NA,"5966219",NA,NA,2017-06-23,5621,"Girl","Female","Mid",3,"1665280000%"
"Claimed",NA,"15838612",NA,NA,2017-06-23,5622,"Girl","Female","Dark",6,"0.002935680%"
"Sold","Hemba","0x7760e0",0.3,96,2017-11-09,5623,"Girl","Female","Dark",3,"1265920000%"
"Claimed",NA,"0xe4d36b",NA,NA,2017-06-23,5623,"Girl","Female","Dark",3,"1265920000%"
"Sold","48442","8008732",0.19,50,2017-07-01,5624,"Guy","Male","Light",3,"6487899000%"
"Sold","5966219","48442",0.06,20,2017-06-23,5624,"Guy","Male","Light",3,"6487899000%"
"Claimed",NA,"5966219",NA,NA,2017-06-23,5624,"Guy","Male","Light",3,"6487899000%"
"Sold","2299655","2994628",0.6,107,2018-11-18,5625,"Guy","Male","Dark",4,"4920275250%"
"Claimed",NA,"2299655",NA,NA,2017-06-23,5625,"Guy","Male","Dark",4,"4920275250%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5626,"Guy","Male","Dark",3,"2492094000%"
"Claimed",NA,"6689278",NA,NA,2017-06-23,5627,"Guy","Male","Dark",2,"2213293500%"
"Claimed",NA,"4774681",NA,NA,2017-06-23,5628,"Girl","Female","Light",4,"3837120000%"
"Claimed",NA,"48543",NA,NA,2017-06-23,5629,"Girl","Female","Albino",4,"3506880000%"
"Claimed",NA,"6827056",NA,NA,2017-06-23,5630,"Guy","Male","Albino",2,"8813920500%"
"Sold","0x6e5e91","TokenAng…",1.85,716,2020-09-13,5631,"Guy","Male","Light",2,"1407087000%"
"Sold","0x231707","0x6e5e91",2,412,2020-05-27,5631,"Guy","Male","Light",2,"1407087000%"
"Claimed",NA,"0x231707",NA,NA,2017-06-23,5631,"Guy","Male","Light",2,"1407087000%"
"Sold","0xf79a79","0xa22ac4",6,2483,2020-10-24,5632,"Guy","Male","Light",2,"1699978500%"
"Sold","Hemba","0x2e2e26",0.4,56,2018-12-24,5632,"Guy","Male","Light",2,"1699978500%"
"Claimed",NA,"Hemba",NA,NA,2017-06-23,5632,"Guy","Male","Light",2,"1699978500%"
"Sold","9734672","45688",0.3,83,2017-07-03,5633,"Guy","Male","Dark",3,"2367288000%"
"Sold","5966219","9734672",0.3,98,2017-06-23,5633,"Guy","Male","Dark",3,"2367288000%"
"Claimed",NA,"5966219",NA,NA,2017-06-23,5633,"Guy","Male","Dark",3,"2367288000%"
"Sold","1742511","13015780",1.23,246,2020-05-26,5634,"Guy","Male","Mid",3,"6934785000%"
"Claimed",NA,"14966261",NA,NA,2017-06-23,5634,"Guy","Male","Mid",3,"6934785000%"
"Sold","0x067034","0x13816f",4.7,1682,2020-09-28,5635,"Guy","Male","Dark",3,"2151897000%"
"Sold","Carlini8","0x067034",4.5,1645,2020-09-15,5635,"Guy","Male","Dark",3,"2151897000%"
"Sold","0x11c9a7","Carlini8",2.22,821,2020-09-15,5635,"Guy","Male","Dark",3,"2151897000%"
"Sold","OnlyToas…","0x11c9a7",2.08,785,2020-09-15,5635,"Guy","Male","Dark",3,"2151897000%"
